Poolsize& count& pmut& pxo& goal.Tools.size()& xof& fof& avg fitness& avgtime& corrects
10000 & 213 & 0.00 & 0.00 & 6 & e & b & 2.00 & 3.67s & 0\\
10000 & 213 & 0.00 & 0.00 & 6 & e & a & 2.00 & 3.78s & 0\\
25000 & 213 & 0.50 & 1.00 & 6 & e & l & 0.00 & 12.58s & 0\\
10000 & 213 & 0.00 & 0.10 & 6 & e & b & 2.00 & 4.11s & 0\\
10000 & 213 & 0.00 & 0.10 & 6 & e & a & 2.00 & 4.13s & 0\\
10000 & 213 & 0.00 & 0.00 & 6 & e & l & 0.00 & 4.06s & 0\\
10000 & 213 & 0.00 & 0.25 & 6 & e & b & 2.00 & 4.25s & 0\\
10000 & 213 & 0.00 & 0.25 & 6 & e & a & 2.00 & 4.25s & 0\\
10000 & 213 & 0.00 & 0.10 & 6 & e & l & 0.00 & 4.10s & 0\\
10000 & 213 & 0.00 & 0.50 & 6 & e & b & 2.00 & 4.43s & 0\\
10000 & 213 & 0.00 & 0.50 & 6 & e & a & 2.00 & 4.44s & 0\\
10000 & 213 & 0.00 & 0.25 & 6 & e & l & 0.00 & 4.20s & 0\\
10000 & 213 & 0.00 & 1.00 & 6 & e & b & 2.00 & 4.74s & 0\\
10000 & 213 & 0.00 & 1.00 & 6 & e & a & 2.00 & 4.75s & 0\\
10000 & 213 & 0.00 & 0.50 & 6 & e & l & 0.00 & 4.40s & 0\\
10000 & 213 & 0.05 & 0.00 & 6 & e & b & 2.00 & 3.78s & 0\\
10000 & 213 & 0.05 & 0.00 & 6 & e & a & 2.00 & 3.75s & 0\\
10000 & 213 & 0.00 & 1.00 & 6 & e & l & 0.00 & 4.96s & 0\\
10000 & 213 & 0.05 & 0.10 & 6 & e & b & 2.00 & 4.12s & 0\\
10000 & 213 & 0.05 & 0.10 & 6 & e & a & 2.00 & 4.14s & 0\\
10000 & 213 & 0.05 & 0.00 & 6 & e & l & 0.00 & 4.10s & 0\\
10000 & 213 & 0.05 & 0.25 & 6 & e & b & 2.00 & 4.24s & 0\\
10000 & 213 & 0.05 & 0.25 & 6 & e & a & 2.00 & 4.24s & 0\\
10000 & 213 & 0.05 & 0.10 & 6 & e & l & 0.00 & 4.13s & 0\\
10000 & 213 & 0.05 & 0.50 & 6 & e & b & 2.00 & 4.47s & 0\\
10000 & 213 & 0.05 & 0.50 & 6 & e & a & 2.00 & 4.49s & 0\\
10000 & 213 & 0.05 & 0.25 & 6 & e & l & 0.00 & 4.13s & 0\\
10000 & 213 & 0.05 & 1.00 & 6 & e & b & 2.00 & 4.65s & 0\\
10000 & 213 & 0.05 & 1.00 & 6 & e & a & 2.00 & 4.66s & 0\\
10000 & 213 & 0.05 & 0.50 & 6 & e & l & 0.00 & 4.25s & 0\\
10000 & 213 & 0.10 & 0.00 & 6 & e & b & 2.00 & 3.75s & 0\\
10000 & 213 & 0.10 & 0.00 & 6 & e & a & 2.00 & 3.78s & 0\\
10000 & 213 & 0.05 & 1.00 & 6 & e & l & 0.00 & 4.96s & 0\\
10000 & 213 & 0.10 & 0.10 & 6 & e & b & 2.00 & 3.99s & 0\\
10000 & 213 & 0.10 & 0.10 & 6 & e & a & 2.00 & 4.01s & 0\\
10000 & 213 & 0.10 & 0.00 & 6 & e & l & 0.00 & 4.10s & 0\\
10000 & 213 & 0.10 & 0.25 & 6 & e & b & 2.00 & 4.27s & 0\\
10000 & 213 & 0.10 & 0.25 & 6 & e & a & 2.00 & 4.27s & 0\\
10000 & 213 & 0.10 & 0.10 & 6 & e & l & 0.00 & 4.06s & 0\\
10000 & 213 & 0.10 & 0.50 & 6 & e & b & 2.00 & 4.42s & 0\\
10000 & 213 & 0.10 & 0.50 & 6 & e & a & 2.00 & 4.43s & 0\\
10000 & 213 & 0.10 & 0.25 & 6 & e & l & 0.00 & 4.12s & 0\\
10000 & 213 & 0.10 & 1.00 & 6 & e & b & 2.00 & 4.58s & 0\\
10000 & 213 & 0.10 & 1.00 & 6 & e & a & 2.00 & 4.60s & 0\\
10000 & 213 & 0.10 & 0.50 & 6 & e & l & 0.00 & 4.26s & 0\\
10000 & 213 & 0.25 & 0.00 & 6 & e & b & 2.00 & 3.86s & 0\\
10000 & 213 & 0.25 & 0.00 & 6 & e & a & 2.00 & 3.87s & 0\\
10000 & 213 & 0.10 & 1.00 & 6 & e & l & 0.00 & 4.96s & 0\\
10000 & 213 & 0.25 & 0.10 & 6 & e & b & 2.00 & 4.09s & 0\\
10000 & 213 & 0.25 & 0.10 & 6 & e & a & 2.00 & 4.11s & 0\\
10000 & 213 & 0.25 & 0.00 & 6 & e & l & 0.00 & 4.08s & 0\\
10000 & 213 & 0.25 & 0.25 & 6 & e & b & 2.00 & 4.33s & 0\\
10000 & 213 & 0.25 & 0.25 & 6 & e & a & 2.00 & 4.33s & 0\\
10000 & 213 & 0.25 & 0.10 & 6 & e & l & 0.00 & 4.13s & 0\\
10000 & 213 & 0.25 & 0.50 & 6 & e & b & 2.00 & 4.50s & 0\\
10000 & 213 & 0.25 & 0.50 & 6 & e & a & 2.00 & 4.49s & 0\\
10000 & 213 & 0.25 & 0.25 & 6 & e & l & 0.00 & 4.20s & 0\\
10000 & 213 & 0.25 & 1.00 & 6 & e & b & 2.00 & 4.68s & 0\\
10000 & 213 & 0.25 & 1.00 & 6 & e & a & 2.00 & 4.72s & 0\\
10000 & 213 & 0.25 & 0.50 & 6 & e & l & 0.00 & 4.38s & 0\\
10000 & 213 & 0.50 & 0.00 & 6 & e & b & 2.00 & 3.98s & 0\\
10000 & 213 & 0.50 & 0.00 & 6 & e & a & 2.00 & 3.97s & 0\\
10000 & 213 & 0.25 & 1.00 & 6 & e & l & 0.00 & 4.99s & 0\\
10000 & 213 & 0.50 & 0.10 & 6 & e & b & 2.00 & 4.26s & 0\\
10000 & 213 & 0.50 & 0.10 & 6 & e & a & 2.00 & 4.10s & 0\\
10000 & 213 & 0.50 & 0.00 & 6 & e & l & 0.00 & 4.16s & 0\\
10000 & 213 & 0.50 & 0.25 & 6 & e & b & 2.00 & 4.51s & 0\\
10000 & 213 & 0.50 & 0.25 & 6 & e & a & 2.00 & 4.50s & 0\\
10000 & 213 & 0.50 & 0.10 & 6 & e & l & 0.00 & 4.30s & 0\\
10000 & 213 & 0.50 & 0.50 & 6 & e & b & 2.00 & 4.70s & 0\\
10000 & 213 & 0.50 & 0.50 & 6 & e & a & 2.00 & 4.71s & 0\\
10000 & 213 & 0.50 & 0.25 & 6 & e & l & 0.00 & 4.32s & 0\\
10000 & 213 & 0.50 & 1.00 & 6 & e & b & 2.00 & 4.87s & 0\\
10000 & 213 & 0.50 & 1.00 & 6 & e & a & 2.00 & 4.88s & 0\\
2500 & 213 & 0.00 & 0.00 & 6 & e & b & 2.00 & 0.87s & 0\\
2500 & 213 & 0.00 & 0.00 & 6 & e & a & 2.00 & 0.89s & 0\\
10000 & 213 & 0.50 & 0.50 & 6 & e & l & 0.00 & 4.60s & 0\\
2500 & 213 & 0.00 & 0.10 & 6 & e & b & 2.00 & 0.91s & 0\\
2500 & 213 & 0.00 & 0.10 & 6 & e & a & 2.00 & 0.89s & 0\\
2500 & 213 & 0.00 & 0.25 & 6 & e & b & 2.00 & 0.95s & 0\\
2500 & 213 & 0.00 & 0.25 & 6 & e & a & 2.00 & 0.94s & 0\\
2500 & 213 & 0.00 & 0.50 & 6 & e & b & 2.00 & 0.98s & 0\\
2500 & 213 & 0.00 & 0.50 & 6 & e & a & 2.00 & 0.97s & 0\\
2500 & 213 & 0.00 & 1.00 & 6 & e & b & 2.00 & 1.05s & 0\\
2500 & 213 & 0.00 & 1.00 & 6 & e & a & 2.00 & 1.07s & 0\\
2500 & 213 & 0.05 & 0.00 & 6 & e & b & 2.00 & 0.87s & 0\\
2500 & 213 & 0.05 & 0.00 & 6 & e & a & 2.00 & 0.87s & 0\\
10000 & 213 & 0.50 & 1.00 & 6 & e & l & 0.00 & 5.04s & 0\\
2500 & 213 & 0.05 & 0.10 & 6 & e & b & 2.00 & 0.90s & 0\\
2500 & 213 & 0.05 & 0.10 & 6 & e & a & 2.00 & 0.92s & 0\\
2500 & 213 & 0.00 & 0.00 & 6 & e & l & 0.00 & 0.92s & 0\\
2500 & 213 & 0.05 & 0.25 & 6 & e & b & 2.00 & 0.99s & 0\\
2500 & 213 & 0.05 & 0.25 & 6 & e & a & 2.00 & 0.99s & 0\\
2500 & 213 & 0.00 & 0.10 & 6 & e & l & 0.00 & 0.93s & 0\\
2500 & 213 & 0.05 & 0.50 & 6 & e & b & 2.00 & 1.05s & 0\\
2500 & 213 & 0.05 & 0.50 & 6 & e & a & 2.00 & 1.04s & 0\\
2500 & 213 & 0.00 & 0.25 & 6 & e & l & 0.00 & 0.93s & 0\\
2500 & 213 & 0.05 & 1.00 & 6 & e & b & 2.00 & 1.10s & 0\\
2500 & 213 & 0.05 & 1.00 & 6 & e & a & 2.00 & 1.10s & 0\\
2500 & 213 & 0.00 & 0.50 & 6 & e & l & 0.00 & 1.03s & 0\\
2500 & 213 & 0.10 & 0.00 & 6 & e & b & 2.00 & 0.89s & 0\\
2500 & 213 & 0.10 & 0.00 & 6 & e & a & 2.00 & 0.89s & 0\\
2500 & 213 & 0.00 & 1.00 & 6 & e & l & 0.00 & 1.16s & 0\\
2500 & 213 & 0.10 & 0.10 & 6 & e & b & 2.00 & 0.91s & 0\\
2500 & 213 & 0.10 & 0.10 & 6 & e & a & 2.00 & 0.91s & 0\\
2500 & 213 & 0.05 & 0.00 & 6 & e & l & 0.00 & 0.90s & 0\\
2500 & 213 & 0.10 & 0.25 & 6 & e & b & 2.00 & 0.99s & 0\\
2500 & 213 & 0.10 & 0.25 & 6 & e & a & 2.00 & 1.01s & 0\\
2500 & 213 & 0.05 & 0.10 & 6 & e & l & 0.00 & 0.93s & 0\\
2500 & 213 & 0.10 & 0.50 & 6 & e & b & 2.00 & 1.04s & 0\\
2500 & 213 & 0.10 & 0.50 & 6 & e & a & 2.00 & 1.04s & 0\\
2500 & 213 & 0.05 & 0.25 & 6 & e & l & 0.00 & 0.93s & 0\\
2500 & 213 & 0.10 & 1.00 & 6 & e & b & 2.00 & 1.11s & 0\\
2500 & 213 & 0.10 & 1.00 & 6 & e & a & 2.00 & 1.11s & 0\\
2500 & 213 & 0.05 & 0.50 & 6 & e & l & 0.00 & 1.01s & 0\\
2500 & 213 & 0.25 & 0.00 & 6 & e & b & 2.00 & 0.90s & 0\\
2500 & 213 & 0.25 & 0.00 & 6 & e & a & 2.00 & 0.90s & 0\\
2500 & 213 & 0.05 & 1.00 & 6 & e & l & 0.00 & 1.15s & 0\\
2500 & 213 & 0.25 & 0.10 & 6 & e & b & 2.00 & 0.91s & 0\\
2500 & 213 & 0.25 & 0.10 & 6 & e & a & 2.00 & 0.91s & 0\\
2500 & 213 & 0.10 & 0.00 & 6 & e & l & 0.00 & 0.89s & 0\\
2500 & 213 & 0.25 & 0.25 & 6 & e & b & 2.00 & 1.22s & 0\\
2500 & 213 & 0.25 & 0.25 & 6 & e & a & 2.00 & 1.21s & 0\\
2500 & 213 & 0.10 & 0.10 & 6 & e & l & 0.00 & 1.12s & 0\\
2500 & 213 & 0.25 & 0.50 & 6 & e & b & 2.00 & 1.06s & 0\\
2500 & 213 & 0.25 & 0.50 & 6 & e & a & 2.00 & 1.05s & 0\\
2500 & 213 & 0.10 & 0.25 & 6 & e & l & 0.00 & 0.93s & 0\\
2500 & 213 & 0.25 & 1.00 & 6 & e & b & 2.00 & 1.12s & 0\\
2500 & 213 & 0.25 & 1.00 & 6 & e & a & 2.00 & 1.13s & 0\\
2500 & 213 & 0.10 & 0.50 & 6 & e & l & 0.00 & 1.01s & 0\\
2500 & 213 & 0.50 & 0.00 & 6 & e & b & 2.00 & 0.90s & 0\\
2500 & 213 & 0.50 & 0.00 & 6 & e & a & 2.00 & 0.90s & 0\\
2500 & 213 & 0.10 & 1.00 & 6 & e & l & 0.00 & 1.13s & 0\\
2500 & 213 & 0.50 & 0.10 & 6 & e & b & 2.00 & 0.91s & 0\\
2500 & 213 & 0.50 & 0.10 & 6 & e & a & 2.00 & 0.93s & 0\\
2500 & 213 & 0.25 & 0.00 & 6 & e & l & 0.00 & 0.90s & 0\\
2500 & 213 & 0.50 & 0.25 & 6 & e & b & 2.00 & 1.01s & 0\\
2500 & 213 & 0.50 & 0.25 & 6 & e & a & 2.00 & 1.02s & 0\\
2500 & 213 & 0.25 & 0.10 & 6 & e & l & 0.00 & 0.92s & 0\\
2500 & 213 & 0.50 & 0.50 & 6 & e & b & 2.00 & 1.11s & 0\\
2500 & 213 & 0.50 & 0.50 & 6 & e & a & 2.00 & 1.10s & 0\\
2500 & 213 & 0.25 & 0.25 & 6 & e & l & 0.00 & 0.96s & 0\\
2500 & 213 & 0.50 & 1.00 & 6 & e & b & 2.00 & 1.16s & 0\\
2500 & 213 & 0.50 & 1.00 & 6 & e & a & 2.00 & 1.18s & 0\\
2500 & 213 & 0.25 & 0.50 & 6 & e & l & 0.00 & 1.00s & 0\\
1000 & 213 & 0.00 & 0.00 & 6 & e & b & 2.00 & 0.29s & 0\\
1000 & 213 & 0.00 & 0.00 & 6 & e & a & 2.00 & 0.29s & 0\\
1000 & 213 & 0.00 & 0.10 & 6 & e & b & 2.00 & 0.30s & 0\\
1000 & 213 & 0.00 & 0.10 & 6 & e & a & 2.00 & 0.29s & 0\\
1000 & 213 & 0.00 & 0.25 & 6 & e & b & 2.00 & 0.31s & 0\\
1000 & 213 & 0.00 & 0.25 & 6 & e & a & 2.00 & 0.31s & 0\\
1000 & 213 & 0.00 & 0.50 & 6 & e & b & 2.00 & 0.34s & 0\\
2500 & 213 & 0.25 & 1.00 & 6 & e & l & 0.00 & 1.12s & 0\\
1000 & 213 & 0.00 & 0.50 & 6 & e & a & 2.00 & 0.33s & 0\\
1000 & 213 & 0.00 & 1.00 & 6 & e & b & 2.00 & 0.37s & 0\\
1000 & 213 & 0.00 & 1.00 & 6 & e & a & 2.00 & 0.38s & 0\\
1000 & 213 & 0.05 & 0.00 & 6 & e & b & 2.00 & 0.30s & 0\\
1000 & 213 & 0.05 & 0.00 & 6 & e & a & 2.00 & 0.31s & 0\\
1000 & 213 & 0.05 & 0.10 & 6 & e & b & 2.00 & 0.31s & 0\\
2500 & 213 & 0.50 & 0.00 & 6 & e & l & 0.00 & 0.90s & 0\\
1000 & 213 & 0.05 & 0.10 & 6 & e & a & 2.00 & 0.31s & 0\\
1000 & 213 & 0.05 & 0.25 & 6 & e & b & 2.00 & 0.32s & 0\\
1000 & 213 & 0.05 & 0.25 & 6 & e & a & 2.00 & 0.32s & 0\\
1000 & 213 & 0.05 & 0.50 & 6 & e & b & 2.00 & 0.36s & 0\\
1000 & 213 & 0.05 & 0.50 & 6 & e & a & 2.00 & 0.35s & 0\\
2500 & 213 & 0.50 & 0.10 & 6 & e & l & 0.00 & 0.92s & 0\\
1000 & 213 & 0.05 & 1.00 & 6 & e & b & 2.00 & 0.39s & 0\\
1000 & 213 & 0.05 & 1.00 & 6 & e & a & 2.00 & 0.40s & 0\\
1000 & 213 & 0.10 & 0.00 & 6 & e & b & 2.00 & 0.30s & 0\\
1000 & 213 & 0.10 & 0.00 & 6 & e & a & 2.00 & 0.31s & 0\\
1000 & 213 & 0.10 & 0.10 & 6 & e & b & 2.00 & 0.31s & 0\\
1000 & 213 & 0.10 & 0.10 & 6 & e & a & 2.00 & 0.30s & 0\\
2500 & 213 & 0.50 & 0.25 & 6 & e & l & 0.00 & 1.00s & 0\\
1000 & 213 & 0.10 & 0.25 & 6 & e & b & 2.00 & 0.32s & 0\\
1000 & 213 & 0.10 & 0.25 & 6 & e & a & 2.00 & 0.32s & 0\\
1000 & 213 & 0.10 & 0.50 & 6 & e & b & 2.00 & 0.35s & 0\\
1000 & 213 & 0.10 & 0.50 & 6 & e & a & 2.00 & 0.34s & 0\\
1000 & 213 & 0.10 & 1.00 & 6 & e & b & 2.00 & 0.38s & 0\\
1000 & 213 & 0.10 & 1.00 & 6 & e & a & 2.00 & 0.39s & 0\\
2500 & 213 & 0.50 & 0.50 & 6 & e & l & 0.00 & 1.01s & 0\\
1000 & 213 & 0.25 & 0.00 & 6 & e & b & 3.00 & 0.29s & 0\\
1000 & 213 & 0.25 & 0.00 & 6 & e & a & 2.00 & 0.30s & 0\\
1000 & 213 & 0.25 & 0.10 & 6 & e & b & 2.00 & 0.31s & 0\\
1000 & 213 & 0.25 & 0.10 & 6 & e & a & 2.00 & 0.31s & 0\\
1000 & 213 & 0.25 & 0.25 & 6 & e & b & 2.00 & 0.33s & 0\\
1000 & 213 & 0.25 & 0.25 & 6 & e & a & 2.00 & 0.31s & 0\\
1000 & 213 & 0.25 & 0.50 & 6 & e & b & 2.00 & 0.35s & 0\\
2500 & 213 & 0.50 & 1.00 & 6 & e & l & 0.00 & 1.14s & 0\\
1000 & 213 & 0.25 & 0.50 & 6 & e & a & 2.00 & 0.35s & 0\\
1000 & 213 & 0.00 & 0.00 & 6 & e & l & 0.00 & 0.27s & 0\\
1000 & 213 & 0.25 & 1.00 & 6 & e & b & 2.00 & 0.39s & 0\\
1000 & 213 & 0.25 & 1.00 & 6 & e & a & 2.00 & 0.40s & 0\\
1000 & 213 & 0.00 & 0.10 & 6 & e & l & 0.00 & 0.31s & 0\\
1000 & 213 & 0.50 & 0.00 & 6 & e & b & 2.00 & 0.32s & 0\\
1000 & 213 & 0.50 & 0.00 & 6 & e & a & 2.00 & 0.31s & 0\\
1000 & 213 & 0.00 & 0.25 & 6 & e & l & 0.00 & 0.33s & 0\\
1000 & 213 & 0.50 & 0.10 & 6 & e & b & 2.00 & 0.33s & 0\\
1000 & 213 & 0.50 & 0.10 & 6 & e & a & 2.00 & 0.32s & 0\\
1000 & 213 & 0.00 & 0.50 & 6 & e & l & 0.00 & 0.34s & 0\\
1000 & 213 & 0.50 & 0.25 & 6 & e & b & 2.00 & 0.34s & 0\\
1000 & 213 & 0.50 & 0.25 & 6 & e & a & 2.00 & 0.34s & 0\\
1000 & 213 & 0.00 & 1.00 & 6 & e & l & 0.00 & 0.38s & 0\\
1000 & 213 & 0.50 & 0.50 & 6 & e & b & 2.00 & 0.36s & 0\\
1000 & 213 & 0.50 & 0.50 & 6 & e & a & 2.00 & 0.36s & 0\\
1000 & 213 & 0.05 & 0.00 & 6 & e & l & 0.00 & 0.28s & 0\\
1000 & 213 & 0.50 & 1.00 & 6 & e & b & 2.00 & 0.40s & 0\\
1000 & 213 & 0.05 & 0.10 & 6 & e & l & 0.00 & 0.28s & 0\\
1000 & 213 & 0.50 & 1.00 & 6 & e & a & 2.00 & 0.39s & 0\\
1000 & 213 & 0.05 & 0.25 & 6 & e & l & 0.00 & 0.34s & 0\\
1000 & 213 & 0.05 & 0.50 & 6 & e & l & 0.00 & 0.40s & 0\\
1000 & 213 & 0.05 & 1.00 & 6 & e & l & 0.00 & 0.44s & 0\\
1000 & 213 & 0.10 & 0.00 & 6 & e & l & 0.00 & 0.35s & 0\\
1000 & 213 & 0.10 & 0.10 & 6 & e & l & 0.00 & 0.36s & 0\\
1000 & 213 & 0.10 & 0.25 & 6 & e & l & 1.00 & 0.38s & 0\\
1000 & 213 & 0.10 & 0.50 & 6 & e & l & 0.00 & 0.41s & 0\\
1000 & 213 & 0.10 & 1.00 & 6 & e & l & 0.00 & 0.44s & 0\\
1000 & 213 & 0.25 & 0.00 & 6 & e & l & 0.00 & 0.36s & 0\\
1000 & 213 & 0.25 & 0.10 & 6 & e & l & 0.00 & 0.37s & 0\\
1000 & 213 & 0.25 & 0.25 & 6 & e & l & 0.00 & 0.37s & 0\\
1000 & 213 & 0.25 & 0.50 & 6 & e & l & 0.00 & 0.41s & 0\\
1000 & 213 & 0.25 & 1.00 & 6 & e & l & 0.00 & 0.48s & 0\\
1000 & 213 & 0.50 & 0.00 & 6 & e & l & 0.00 & 0.38s & 0\\
1000 & 213 & 0.50 & 0.10 & 6 & e & l & 0.00 & 0.37s & 0\\
1000 & 213 & 0.50 & 0.25 & 6 & e & l & 0.00 & 0.42s & 0\\
1000 & 213 & 0.50 & 0.50 & 6 & e & l & 0.00 & 0.44s & 0\\
1000 & 213 & 0.50 & 1.00 & 6 & e & l & 0.00 & 0.48s & 0\\
25000 & 213 & 0.00 & 0.00 & 6 & s & b & 2.00 & 9.18s & 0\\
25000 & 213 & 0.00 & 0.00 & 6 & s & a & 2.00 & 9.24s & 0\\
25000 & 213 & 0.00 & 0.00 & 6 & s & l & 0.00 & 10.18s & 0\\
25000 & 213 & 0.00 & 0.10 & 6 & s & b & 2.00 & 10.04s & 0\\
25000 & 213 & 0.00 & 0.10 & 6 & s & a & 2.00 & 10.02s & 0\\
25000 & 213 & 0.00 & 0.10 & 6 & s & l & 0.00 & 10.32s & 0\\
25000 & 213 & 0.00 & 0.25 & 6 & s & b & 2.00 & 10.02s & 0\\
25000 & 213 & 0.00 & 0.25 & 6 & s & a & 2.00 & 10.11s & 0\\
25000 & 213 & 0.00 & 0.25 & 6 & s & l & 0.00 & 10.49s & 0\\
